City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
295,Panaba,21.2833,-88.2667,76.82,87,100,6.08,MX,2021-09-24 01:55:05
296,Imbituva,-25.23,-50.6044,53.65,80,21,3.76,BR,2021-09-24 01:55:06
297,Fortuna,40.5982,-124.1573,67.93,64,1,1.01,US,2021-09-24 01:55:06
298,Angoram,-4.0625,144.0661,84.18,70,98,3.6,PG,2021-09-24 01:55:06
299,Marzuq,14.4,46.4667,74.41,25,14,0.58,YE,2021-09-24 01:55:07
300,Otjiwarongo,-20.4637,16.6477,68.95,11,0,11.21,NA,2021-09-24 01:55:07
301,Norman Wells,65.282,-126.8329,39.24,75,40,8.05,CA,2021-09-24 01:55:07
302,Ancud,-41.8697,-73.8203,50.43,88,97,6.22,CL,2021-09-24 01:55:08
303,Berdigestyakh,62.0989,126.6992,46.06,86,100,5.66,RU,2021-09-24 01:55:08
304,Kropotkin,45.4375,40.5756,53.33,90,100,2.08,RU,2021-09-24 01:55:09
305,Tineo,43.3376,-6.4145,55.8,93,80,1.9,ES,2021-09-24 01:55:09
306,Salinas,36.6777,-121.6555,73.27,79,20,12.66,US,2021-09-24 01:55:10
307,Buala,-8.145,159.5921,84.72,67,100,5.84,SB,2021-09-24 01:55:10
308,Centralia,46.7162,-122.9543,68.45,70,1,5.75,US,2021-09-24 01:53:14
309,Ust-Nera,64.5667,143.2,47.8,45,100,3.78,RU,2021-09-24 01:55:11
310,Jodhpur,26.2867,73.03,80.08,82,86,6.2,IN,2021-09-24 01:55:11
311,Satara,17.6833,73.9833,69.15,91,75,2.75,IN,2021-09-24 01:55:12
312,Cholet,47.1667,-1.0,53.56,83,2,4.18,FR,2021-09-24 01:55:12
313,Lensk,60.7253,114.9278,43.97,77,67,1.28,RU,2021-09-24 01:55:12
314,Taoudenni,22.6783,-3.9836,91.63,10,0,3.27,ML,2021-09-24 01:55:13
315,Uyemskiy,64.4743,40.8524,44.65,87,75,6.71,RU,2021-09-24 01:55:13
316,Gornopravdinsk,60.05,69.9,33.71,94,97,3.38,RU,2021-09-24 01:55:13
317,Provideniya,64.3833,-173.3,33.91,75,90,4.47,RU,2021-09-24 01:55:14
318,Hammerfest,70.6634,23.6821,43.25,75,20,12.66,NO,2021-09-24 01:55:15
319,Blagoyevo,63.3667,47.9167,44.13,84,100,7.2,RU,2021-09-24 01:55:15
320,Vera Cruz,-12.6333,-41.0333,66.07,87,17,4.41,BR,2021-09-24 01:55:15
321,Lamu,-2.2717,40.902,77.22,77,7,14.72,KE,2021-09-24 01:55:16
322,Vanavara,60.34,102.2797,36.32,66,19,0.78,RU,2021-09-24 01:55:16
323,Fallon,39.4735,-118.7774,80.47,15,90,9.22,US,2021-09-24 01:55:16
324,Acari,-15.4311,-74.6158,65.86,77,55,3.06,PE,2021-09-24 01:55:17
325,San Onofre,9.7359,-75.5263,78.28,87,100,5.01,CO,2021-09-24 01:55:17
326,Hendek,40.7994,30.7481,51.75,89,84,3.8,TR,2021-09-24 01:55:18
327,Port Hawkesbury,45.6169,-61.3485,66.58,91,1,1.01,CA,2021-09-24 01:55:18
328,Glendora,34.1361,-117.8653,87.6,55,1,9.22,US,2021-09-24 01:55:18
329,Rapid Valley,44.0625,-103.1463,71.8,34,1,8.01,US,2021-09-24 01:55:18
330,Jiuquan,39.7432,98.5174,69.49,26,17,2.26,CN,2021-09-24 01:55:19
331,Okhotsk,59.3833,143.3,56.3,51,7,4.16,RU,2021-09-24 01:55:19
332,Marsh Harbour,26.5412,-77.0636,83.21,68,19,3.85,BS,2021-09-24 01:55:20
333,Saint-Augustin,51.226,-58.6502,45.9,90,86,4.72,CA,2021-09-24 01:55:20
334,Guadalupe Y Calvo,26.1,-106.9667,53.69,94,52,2.37,MX,2021-09-24 01:55:20
335,Southbridge,42.0751,-72.0334,74.01,96,89,10.42,US,2021-09-24 01:55:20
336,Ankang,32.68,109.0172,76.42,84,100,2.8,CN,2021-09-24 01:55:21
337,Jidong,45.2167,131.0833,61.18,43,0,2.01,CN,2021-09-24 01:55:21
338,Antalaha,-14.9003,50.2788,66.56,77,0,8.14,MG,2021-09-24 01:55:21
339,Kamenka,51.3223,42.7678,44.33,76,93,2.57,RU,2021-09-24 01:55:22
340,Coquimbo,-29.9533,-71.3436,56.93,82,0,3.44,CL,2021-09-24 01:55:22
341,Maragheh,37.3917,46.2398,65.01,32,0,10.47,IR,2021-09-24 01:55:22
342,Fort Stewart,31.8722,-81.61,68.04,61,1,0.0,US,2021-09-24 01:55:22
343,Biskamzha,53.4497,89.5272,33.62,82,100,2.24,RU,2021-09-24 01:55:23
344,Mutoko,-17.397,32.2268,50.97,91,0,3.29,ZW,2021-09-24 01:55:23
345,Umm Lajj,25.0213,37.2685,81.81,60,0,8.12,SA,2021-09-24 01:53:33
346,Moose Factory,51.2585,-80.6094,53.6,62,90,11.5,CA,2021-09-24 01:55:23
347,Pevek,69.7008,170.3133,29.03,82,98,12.39,RU,2021-09-24 01:55:24
348,Abu Kamal,34.4506,40.9171,74.01,55,0,8.28,SY,2021-09-24 01:55:24
349,Nhulunbuy,-12.2333,136.7667,84.81,54,75,17.27,AU,2021-09-24 01:55:25
350,Chara,56.9064,118.2631,38.62,93,62,3.49,RU,2021-09-24 01:55:25
351,Wanaka,-44.7,169.15,57.11,41,4,11.99,NZ,2021-09-24 01:55:25
352,Namibe,-15.1961,12.1522,65.08,94,40,3.51,AO,2021-09-24 01:55:26
353,Nerchinskiy Zavod,51.3088,119.61,49.78,69,7,2.68,RU,2021-09-24 01:55:26
354,Nemuro,43.3236,145.575,59.43,78,100,20.31,JP,2021-09-24 01:55:26
355,Humberto De Campos,-2.5983,-43.4611,78.91,80,35,9.22,BR,2021-09-24 01:54:37
356,Bundaberg,-24.85,152.35,78.22,46,40,5.01,AU,2021-09-24 01:55:27
357,Cuauhtemoc,28.4167,-106.8667,59.72,89,93,6.69,MX,2021-09-24 01:55:27
358,Necochea,-38.5473,-58.7368,50.04,95,2,8.39,AR,2021-09-24 01:55:27
359,Batsfjord,70.6345,29.7185,45.19,83,81,16.82,NO,2021-09-24 01:55:28
360,Sao Joao Da Barra,-21.6403,-41.0511,66.79,65,30,7.23,BR,2021-09-24 01:55:28
361,Cabadiangan,9.7531,122.4739,85.62,73,92,8.3,PH,2021-09-24 01:55:28
362,Ternate,0.8,127.4,82.54,73,85,7.92,ID,2021-09-24 01:55:29
363,Piltene,57.2243,21.6744,53.55,82,75,13.8,LV,2021-09-24 01:55:29
364,Singarayakonda,15.25,80.0333,84.56,64,100,11.74,IN,2021-09-24 01:55:29
365,Rafaela,-31.2503,-61.4867,59.99,58,0,7.07,AR,2021-09-24 01:55:30
366,North Bend,43.4065,-124.2243,65.91,72,1,17.27,US,2021-09-24 01:55:30
367,Manaure,11.7751,-72.4445,84.45,73,99,8.23,CO,2021-09-24 01:55:30
368,Chambas,22.1928,-78.9136,77.27,89,96,3.62,CU,2021-09-24 01:55:31
369,Novoagansk,61.9449,76.6625,36.75,97,100,10.56,RU,2021-09-24 01:55:31
370,Maragogi,-9.0122,-35.2225,76.12,86,48,9.64,BR,2021-09-24 01:51:06
371,Aysha,55.8704,48.6319,48.65,94,100,13.62,RU,2021-09-24 01:55:31
372,Hwange,-18.3693,26.5019,66.4,54,0,3.42,ZW,2021-09-24 01:55:32
373,Tiksi,71.6872,128.8694,38.53,71,45,23.2,RU,2021-09-24 01:55:32
374,Iquique,-20.2208,-70.1431,59.04,80,55,2.06,CL,2021-09-24 01:55:32
375,Itanagar,27.1,93.6167,80.44,70,57,2.08,IN,2021-09-24 01:55:33
376,San Cristobal,7.7669,-72.225,75.38,98,100,3.49,VE,2021-09-24 01:55:33
377,El Bagre,7.5927,-74.8086,74.1,99,100,0.72,CO,2021-09-24 01:55:33
378,Beringovskiy,63.05,179.3167,36.52,76,100,23.51,RU,2021-09-24 01:55:34
379,Korla,41.7597,86.1469,69.19,24,0,7.34,CN,2021-09-24 01:55:34
380,Vila Franca Do Campo,37.7167,-25.4333,66.61,78,96,6.33,PT,2021-09-24 01:55:35
381,Corrales,35.2378,-106.6067,80.24,21,1,4.0,US,2021-09-24 01:55:35
382,Marsberg,51.4617,8.8495,59.81,87,98,10.71,DE,2021-09-24 01:55:35
383,Shunyi,40.125,116.6453,66.15,94,90,4.47,CN,2021-09-24 01:55:36
384,Villa Rica,33.7321,-84.9191,60.49,92,0,5.35,US,2021-09-24 01:51:45
385,Loksa,59.5764,25.7214,44.92,91,100,20.98,EE,2021-09-24 01:55:36
386,Saint George,37.1041,-113.5841,90.19,15,1,1.99,US,2021-09-24 01:51:28
387,Bakchar,57.0186,82.0711,34.36,85,100,7.25,RU,2021-09-24 01:55:37
388,Nome,64.5011,-165.4064,39.16,61,7,3.94,US,2021-09-24 01:55:37
389,La Ronge,55.1001,-105.2842,44.85,76,90,6.91,CA,2021-09-24 01:55:37
390,Oranjemund,-28.55,16.4333,54.77,92,19,6.89,NA,2021-09-24 01:55:38
391,Tsaratanana,-16.7833,47.65,65.73,69,3,10.07,MG,2021-09-24 01:55:38
392,Bingol,38.8847,40.4939,52.5,89,57,4.99,TR,2021-09-24 01:55:38
393,Tutoia,-2.7619,-42.2744,79.52,83,84,12.8,BR,2021-09-24 01:55:39
394,Trinidad,-14.8333,-64.9,89.33,33,89,8.37,BO,2021-09-24 01:55:39
395,Benguela,-12.5763,13.4055,72.14,83,91,3.29,AO,2021-09-24 01:55:39
396,Mayumba,-3.432,10.6554,75.49,86,87,4.81,GA,2021-09-24 01:55:40
397,Berlevag,70.8578,29.0864,44.24,83,29,18.41,NO,2021-09-24 01:55:40
398,Prince Rupert,54.3161,-130.3201,53.69,93,90,17.27,CA,2021-09-24 01:55:40
399,Khani,41.9563,42.9566,51.37,99,100,1.3,GE,2021-09-24 01:55:40
400,Pudozh,61.8099,36.5345,47.01,92,100,8.9,RU,2021-09-24 01:55:41
401,Grindavik,63.8424,-22.4338,43.27,75,75,11.5,IS,2021-09-24 01:55:41
402,Lowestoft,52.4752,1.7516,56.16,91,0,6.53,GB,2021-09-24 01:55:42
403,Arraial Do Cabo,-22.9661,-42.0278,67.1,68,4,15.52,BR,2021-09-24 01:53:50
404,Salalah,17.0151,54.0924,80.76,81,93,4.32,OM,2021-09-24 01:53:11
405,Kuala Terengganu,5.3302,103.1408,82.35,83,20,3.44,MY,2021-09-24 01:55:42
406,San Patricio,28.017,-97.5169,78.66,48,0,10.49,US,2021-09-24 01:55:43
407,Port Macquarie,-31.4333,152.9167,76.96,40,0,7.72,AU,2021-09-24 01:55:43
408,Bantou,26.2151,117.4893,88.66,57,4,2.37,CN,2021-09-24 01:55:43
409,Pese,7.9,-80.6167,75.85,89,79,2.15,PA,2021-09-24 01:55:44
410,Malakal,9.5334,31.6605,72.41,94,100,2.3,SS,2021-09-24 01:55:44
411,Lazaro Cardenas,17.9583,-102.2,81.16,87,96,3.89,MX,2021-09-24 01:54:34
412,Zhezkazgan,47.8043,67.7144,40.96,69,0,15.86,KZ,2021-09-24 01:55:45
413,Ranfurly,-45.1333,170.1,52.07,37,6,17.65,NZ,2021-09-24 01:55:45
414,Goulburn,-34.75,149.7167,66.58,54,0,21.68,AU,2021-09-24 01:55:45
415,Chase,50.8165,-119.6857,73.15,61,47,1.72,CA,2021-09-24 01:55:46
416,Felanitx,39.4696,3.1483,76.95,81,100,19.24,ES,2021-09-24 01:55:46
417,Las Palmas,28.4204,-14.0131,70.59,78,0,10.36,ES,2021-09-24 01:55:46
418,Yar-Sale,66.8333,70.8333,37.54,89,82,7.83,RU,2021-09-24 01:54:53
419,Labuhan,-6.8844,112.2051,82.24,73,100,7.02,ID,2021-09-24 01:55:47
420,Atbasar,51.8,68.3333,33.98,77,0,4.7,KZ,2021-09-24 01:55:47
421,Kualakapuas,-3.0091,114.3876,75.36,74,87,4.07,ID,2021-09-24 01:55:48
422,Port Blair,11.6667,92.75,78.84,89,40,2.3,IN,2021-09-24 01:53:58
423,College,64.8569,-147.8028,41.58,57,90,4.61,US,2021-09-24 01:55:48
424,Popondetta,-8.7537,148.2534,83.98,64,98,3.0,PG,2021-09-24 01:55:48
425,Cubuk,40.2386,33.0322,38.66,81,0,3.44,TR,2021-09-24 01:55:49
426,Hohhot,40.8106,111.6522,62.89,82,40,2.24,CN,2021-09-24 01:55:49
427,Lublin,51.0,23.0,54.99,83,100,22.53,PL,2021-09-24 01:55:49
428,Vanimo,-2.6741,141.3028,79.7,84,100,5.28,PG,2021-09-24 01:55:50
429,Muscat,23.6139,58.5922,86.16,64,92,5.91,OM,2021-09-24 01:55:50
430,Kamaishi,39.2667,141.8833,76.15,64,43,2.66,JP,2021-09-24 01:55:50
431,The Valley,18.217,-63.0578,84.06,73,94,7.87,AI,2021-09-24 01:55:51
432,Nara,34.6851,135.8049,79.92,53,48,5.26,JP,2021-09-24 01:55:51
433,Hami,42.8,93.45,70.11,16,7,6.26,CN,2021-09-24 01:55:51
434,Ocos,14.5094,-92.1933,85.32,78,100,4.97,GT,2021-09-24 01:55:52
435,Celestun,20.8667,-90.4,80.01,79,100,7.9,MX,2021-09-24 01:55:52
436,Aden,12.7794,45.0367,86.14,73,5,10.89,YE,2021-09-24 01:55:52
437,Andenes,69.3143,16.1194,44.58,81,100,9.22,NO,2021-09-24 01:55:53
438,Arona,28.0996,-16.681,66.33,70,20,1.01,ES,2021-09-24 01:55:53
439,Serebryansk,49.6925,83.2892,33.35,89,96,7.7,KZ,2021-09-24 01:55:53
440,Aswan,24.0934,32.907,81.7,32,0,12.66,EG,2021-09-24 01:55:54
441,Coahuayana,18.7333,-103.6833,79.47,91,75,0.56,MX,2021-09-24 01:55:54
442,Qandala,11.472,49.8728,87.44,58,51,2.17,SO,2021-09-24 01:55:55
443,Hay River,60.8156,-115.7999,46.38,81,75,5.75,CA,2021-09-24 01:55:55
444,Begusarai,25.4167,86.1333,80.55,85,90,5.1,IN,2021-09-24 01:55:55
445,Esmeraldas,-19.7625,-44.3139,65.26,53,4,12.3,BR,2021-09-24 01:55:55
446,Nalut,30.3333,10.85,76.71,58,55,14.32,LY,2021-09-24 01:55:56
447,Adrar,20.5022,-10.0711,89.67,15,21,7.16,MR,2021-09-24 01:55:29
448,Inongo,-1.95,18.2667,68.92,86,100,1.45,CD,2021-09-24 01:55:57
449,Mandurah,-32.55,115.7,61.92,54,0,14.61,AU,2021-09-24 01:55:41
450,Kashmor,28.4333,69.5833,88.16,49,4,9.06,PK,2021-09-24 01:55:57
451,Marienburg,54.0359,19.0266,56.95,76,65,23.04,PL,2021-09-24 01:55:57
452,Puerto Quijarro,-17.7833,-57.7667,87.93,35,84,7.27,BO,2021-09-24 01:55:58
453,Ngunguru,-35.6167,174.5,67.15,62,37,14.12,NZ,2021-09-24 01:55:58
454,Olden,61.8364,6.8064,46.9,94,100,4.88,NO,2021-09-24 01:55:58
455,Kihei,20.785,-156.4656,83.46,82,100,6.51,US,2021-09-24 01:54:02
456,Port Hedland,-20.3167,118.5667,87.85,11,2,4.61,AU,2021-09-24 01:55:59
457,Humen,22.819,113.6731,87.91,64,12,8.68,CN,2021-09-24 01:55:59
458,Avera,33.194,-82.5271,63.72,61,0,4.88,US,2021-09-24 01:55:59
459,Kailua,21.4022,-157.7394,78.78,73,75,12.66,US,2021-09-24 01:56:00
460,Chimore,-16.9833,-65.1333,77.32,56,32,2.8,BO,2021-09-24 01:56:00
461,Ascension,30.2169,-90.9001,69.8,80,1,0.0,US,2021-09-24 01:56:01
462,Isangel,-19.55,169.2667,77.11,65,75,11.5,VU,2021-09-24 01:56:01
463,Havre-Saint-Pierre,50.2334,-63.5986,52.39,93,90,4.61,CA,2021-09-24 01:56:01
464,Ordzhonikidze,52.4411,61.7408,38.97,58,47,6.82,KZ,2021-09-24 01:56:01
465,Araouane,18.9048,-3.5265,91.78,23,8,9.64,ML,2021-09-24 01:56:02
466,Raub,3.7899,101.857,84.29,71,70,0.96,MY,2021-09-24 01:56:02
467,Iqaluit,63.7506,-68.5145,31.73,86,90,16.11,CA,2021-09-24 01:56:03
468,Praia Da Vitoria,38.7333,-27.0667,68.25,77,20,9.73,PT,2021-09-24 01:56:03
469,Verkhoyansk,67.5447,133.385,44.6,54,93,4.05,RU,2021-09-24 01:56:03
470,Kirkwall,58.9848,-2.9587,56.97,78,75,11.5,GB,2021-09-24 01:56:03
471,Shirokiy,49.758,129.523,58.3,53,99,6.15,RU,2021-09-24 01:56:04
472,Orbe,46.725,6.5307,61.23,83,0,2.48,CH,2021-09-24 01:56:04
473,Breza,44.0183,18.2608,39.42,70,5,3.09,BA,2021-09-24 01:56:04
474,Ouadda,8.0777,22.4007,67.48,97,100,1.41,CF,2021-09-24 01:56:05
475,Saint Augustine,29.8947,-81.3145,78.03,97,30,8.7,US,2021-09-24 01:56:05
476,Szydlowiec,51.2282,20.8611,54.19,77,100,20.51,PL,2021-09-24 01:56:05
477,Dasoguz,41.8363,59.9666,60.75,23,0,18.41,TM,2021-09-24 01:56:06
478,Bulgan,48.8125,103.5347,44.96,67,100,1.79,MN,2021-09-24 01:56:06
479,Sault Sainte Marie,46.5168,-84.3333,49.89,87,90,4.61,CA,2021-09-24 01:56:01
480,Paracuru,-3.41,-39.0306,80.62,84,94,12.82,BR,2021-09-24 01:56:06
481,Shelburne,44.0787,-80.2041,53.02,95,88,13.2,CA,2021-09-24 01:56:07
482,Walcz,53.2779,16.4712,51.57,79,100,19.6,PL,2021-09-24 01:56:07
483,Ndola,-12.9587,28.6366,60.85,66,8,5.37,ZM,2021-09-24 01:56:07
484,Oudtshoorn,-33.5907,22.2014,55.76,92,66,0.81,ZA,2021-09-24 01:56:08
485,Gizo,-8.103,156.8419,82.45,71,78,4.41,SB,2021-09-24 01:56:08
486,Arkhipo-Osipovka,44.37,38.52,51.6,79,43,6.53,RU,2021-09-24 01:56:09
487,Monrovia,6.3005,-10.7969,77.76,85,100,7.34,LR,2021-09-24 01:55:18
488,Bozoum,6.3193,16.3799,67.23,96,100,1.59,CF,2021-09-24 01:56:09
489,Aykhal,66.0,111.5,37.65,83,100,5.53,RU,2021-09-24 01:56:10
490,Tarauaca,-8.1614,-70.7656,73.53,89,95,1.32,BR,2021-09-24 01:56:10
491,Palmer,42.1584,-72.3287,74.32,78,75,4.0,US,2021-09-24 01:56:10
492,Ishigaki,24.3448,124.1572,86.13,84,20,13.8,JP,2021-09-24 01:52:49
493,Djambala,-2.5447,14.7533,68.83,84,100,1.05,CG,2021-09-24 01:56:11
494,Kondol,52.8189,45.058,48.07,95,100,3.96,RU,2021-09-24 01:56:11
495,Mitu,1.1983,-70.1733,70.56,98,38,2.48,CO,2021-09-24 01:56:12
496,Methoni,36.8197,21.7049,66.22,73,50,2.01,GR,2021-09-24 01:56:13
497,Sambava,-14.2667,50.1667,67.24,83,7,12.08,MG,2021-09-24 01:55:13
498,Tekeli,44.83,78.8239,48.85,34,69,1.66,KZ,2021-09-24 01:56:13
499,Nandu,22.8525,110.8233,85.37,72,39,6.08,CN,2021-09-24 01:56:13
500,Pavlovskiy,57.8424,54.8436,40.1,84,99,5.12,RU,2021-09-24 01:56:14
501,Mezhgorye,44.9667,34.4167,43.0,81,19,4.99,UA,2021-09-24 01:56:14
502,Wilmington,34.2257,-77.9447,68.86,86,3,6.35,US,2021-09-24 01:56:14
503,Galdar,28.147,-15.6502,70.36,74,0,6.93,ES,2021-09-24 01:56:15
504,Batemans Bay,-35.7167,150.1833,75.9,32,0,14.09,AU,2021-09-24 01:56:15
505,Waipawa,-41.4122,175.5153,63.23,65,0,10.0,NZ,2021-09-24 01:56:16
506,Malanje,-9.5402,16.341,63.3,86,88,6.98,AO,2021-09-24 01:56:17
507,Igarka,67.4667,86.5833,34.5,79,3,6.89,RU,2021-09-24 01:56:17
508,Bandarbeyla,9.4942,50.8122,77.85,81,85,21.52,SO,2021-09-24 01:56:17
509,Kattivakkam,13.2167,80.3167,82.49,71,100,7.47,IN,2021-09-24 01:56:18
510,Kahului,20.8947,-156.47,80.96,85,100,12.19,US,2021-09-24 01:56:19
511,Tasiilaq,65.6145,-37.6368,25.68,60,89,5.17,GL,2021-09-24 01:56:19
512,Puerto Madryn,-42.7692,-65.0385,59.9,48,100,19.01,AR,2021-09-24 01:56:19
513,Tezu,27.9167,96.1667,83.98,59,66,1.68,IN,2021-09-24 01:56:20
514,Laguna,38.421,-121.4238,95.09,22,1,5.75,US,2021-09-24 01:53:24
515,Preobrazheniye,42.9019,133.9064,58.75,79,100,1.05,RU,2021-09-24 01:55:24
516,Axim,4.8699,-2.2405,75.69,93,77,6.33,GH,2021-09-24 01:56:20
517,Emerald,-23.5333,148.1667,75.34,38,0,8.05,AU,2021-09-24 01:56:21
518,Pavlohrad,48.5167,35.8667,40.15,91,8,3.98,UA,2021-09-24 01:56:21
519,Sakiai,54.9547,23.0358,48.45,93,99,16.75,LT,2021-09-24 01:56:21
520,Okato,-39.2,173.8833,60.42,73,9,16.64,NZ,2021-09-24 01:56:22
521,Amga,60.8953,131.9608,51.15,44,100,4.45,RU,2021-09-24 01:56:22
522,Ratnagiri,16.9833,73.3,77.05,88,81,4.59,IN,2021-09-24 01:56:23
523,Kazachinskoye,57.6953,93.2761,36.5,78,44,3.38,RU,2021-09-24 01:56:23
524,San Quintin,30.4833,-115.95,70.83,76,7,8.72,MX,2021-09-24 01:56:23
525,Faro,37.0194,-7.9322,65.98,94,20,3.44,PT,2021-09-24 01:52:26
526,Wuzhou,23.4833,111.3167,85.75,68,13,6.96,CN,2021-09-24 01:56:24
527,Okakarara,-20.5833,17.4333,63.64,15,0,4.88,NA,2021-09-24 01:56:24
528,Arlit,18.7369,7.3853,89.19,15,3,5.79,NE,2021-09-24 01:56:25
529,Olafsvik,64.8945,-23.7142,42.58,84,100,12.08,IS,2021-09-24 01:56:25
530,Nanortalik,60.1432,-45.2371,35.69,77,34,17.36,GL,2021-09-24 01:56:25
531,Daoukro,7.0591,-3.9631,71.53,99,97,2.59,CI,2021-09-24 01:56:26
532,Bukama,-9.2,25.85,73.72,29,86,3.67,CD,2021-09-24 01:56:26
533,Neiafu,-18.65,-173.9833,79.48,83,75,6.91,TO,2021-09-24 01:56:26
534,Kibala,9.1104,18.3463,76.95,94,0,0.0,TD,2021-09-24 01:56:27
535,Colwyn Bay,53.2948,-3.7267,57.06,91,0,7.45,GB,2021-09-24 01:56:27
536,Turtas,58.9417,69.1325,38.35,95,100,5.37,RU,2021-09-24 01:56:27
537,Wakkanai,45.4094,141.6739,60.78,63,20,12.66,JP,2021-09-24 01:56:28
538,Rio Cuarto,-33.1307,-64.3499,44.83,61,0,7.29,AR,2021-09-24 01:56:28
539,Maceio,-9.6658,-35.7353,81.84,78,40,9.22,BR,2021-09-24 01:56:29
540,Ulaanbaatar,47.9077,106.8832,55.53,50,100,11.18,MN,2021-09-24 01:56:20
541,Sao Joao,-8.8756,-36.3667,66.42,92,98,10.78,BR,2021-09-24 01:56:30
542,Nakhon Phanom,17.3333,104.4167,76.8,86,99,8.86,TH,2021-09-24 01:56:30
543,Banjarmasin,-3.3244,114.591,75.34,77,99,3.6,ID,2021-09-24 01:55:32
544,Maldonado,-34.6667,-54.9167,55.22,96,85,4.72,UY,2021-09-24 01:56:31
545,Sokoni,-6.4333,39.55,75.06,80,16,10.92,TZ,2021-09-24 01:56:31
546,Nueva Loja,0.0847,-76.8828,68.18,92,100,1.34,EC,2021-09-24 01:56:31
547,Bilibino,68.0546,166.4372,29.26,75,79,2.98,RU,2021-09-24 01:56:32
548,Padang,-0.9492,100.3543,80.65,73,48,1.81,ID,2021-09-24 01:56:32
549,Vozhega,60.4725,40.2213,47.62,95,100,8.28,RU,2021-09-24 01:56:33
550,Bitkine,11.9801,18.2138,72.95,78,100,7.7,TD,2021-09-24 01:56:33
551,Senneterre,48.3835,-77.2328,53.82,99,100,6.69,CA,2021-09-24 01:56:33
552,Deer Lake,49.1667,-57.4316,49.86,100,90,10.36,CA,2021-09-24 01:56:34
553,Karratha,-20.7377,116.8463,84.81,28,1,4.45,AU,2021-09-24 01:53:29
554,Samarai,-10.6167,150.6667,78.46,87,75,14.45,PG,2021-09-24 01:53:49
